name_muni,geo_code,pop,area,mean.bra_viirs_100m_2016,mean.bra_srtm_slope_100m,mean.bra_osm_dst_road_100m_2016,mean.bra_esaccilc_dst200_100m_2015,mean.bra_esaccilc_dst190_100m_2015,mean.bra_esaccilc_dst150_100m_2015,mean.bra_esaccilc_dst140_100m_2015,mean.bra_esaccilc_dst130_100m_2015,mean.bra_esaccilc_dst040_100m_2015,mean.bra_esaccilc_dst011_100m_2015,code_state,code_muni,abbrev_state
Presidente Lucena,4315149,2937,49425899.187332,0.841591000556946,7.87008619308472,0.530844271183014,98.872917175293,2.38227224349976,32.1108131408691,4.08735084533691,6.62207269668579,-0.88223260641098,0.997785210609436,43,15149,RS
Pouso Novo,4315131,1612,106532229.239291,0.320657461881638,15.5144605636597,1.96531736850739,170.240966796875,4.5282826423645,71.6045303344727,1.7652188539505,11.7681131362915,-1.4641455411911,2.50435376167297,43,15131,RS
Porto Xavier,4315107,10194,280508993.581635,0.278984934091568,4.04388093948364,1.77447354793549,100.057556152344,5.76419734954834,63.0322227478027,0.891412854194641,1.25433719158173,-0.0124957887455821,0.280308216810226,43,15107,RS
Porto Vera Cruz,4315073,1308,113646243.696403,0.121400900185108,5.98669862747192,2.38485932350159,109.539848327637,5.09670686721802,94.7424392700195,1.33899879455566,1.0450040102005,-0.0949237793684006,0.334623068571091,43,15073,RS
Porto Mauá,4315057,2352,105560621.650284,0.210853964090347,5.1778621673584,2.28249549865723,125.199554443359,9.59957695007324,123.813278198242,2.08469152450562,1.26066505908966,0.208575084805489,0.00749964779242873,43,15057,RS
Porto Lucena,4315008,4594,250078445.290319,0.156076818704605,4.95284509658814,1.99680626392365,109.027717590332,7.33112907409668,83.2432556152344,2.19830942153931,1.01159298419952,-0.0129169328138232,0.201202020049095,43,15008,RS
Porto Alegre,4314902,1488252,496682064.654062,22.6068897247314,3.12210536003113,0.514042258262634,35.9167213439941,0.694459438323975,14.4720163345337,4.335693359375,2.1605749130249,0.451276063919067,0.621504485607147,43,14902,RS
Portão,4314803,37561,159894216.15643,2.39516806602478,3.73949885368347,1.95517182350159,79.2606887817383,2.42328238487244,14.9157075881958,2.77726030349731,2.93666291236877,-0.298723608255386,0.477065593004227,43,14803,RS
Ponte Preta,4314787,1524,99873018.9878754,0.17816336452961,6.58332014083862,2.61657643318176,316.505126953125,3.66883492469788,171.895706176758,2.63817548751831,2.39785981178284,0.232112988829613,-0.122034914791584,43,14787,RS
Pontão,4314779,3901,505713199.485022,0.10102591663599,3.70761346817017,4.21300840377808,284.291687011719,9.35511779785156,170.159545898438,1.99597299098969,4.59274387359619,0.980065226554871,-0.708064556121826,43,14779,RS
Poço das Antas,4314753,2101,67570841.6827524,0.431397289037704,12.3612003326416,1.52851140499115,114.95393371582,9.39529514312744,54.5976524353027,4.82012176513672,16.363000869751,-1.87114131450653,1.97734320163727,43,14753,RS
Planalto,4314704,10019,230420953.250165,0.30790850520134,8.48651123046875,1.63012886047363,270.615417480469,4.94769382476807,216.659484863281,7.54003190994263,1.82036375999451,-0.310180515050888,0.455477565526962,43,14704,RS
Piratini,4314605,20704,3539687651.35496,0.0634044259786606,4.57408046722412,3.98471784591675,82.5924835205078,19.5443534851074,47.9061088562012,1.14685261249542,0.20256207883358,0.884876906871796,0.615400969982147,43,14605,RS
Pirapó,4314555,2254,291743470.100427,0.0674945041537285,2.37243938446045,2.71705317497253,101.009834289551,8.18822479248047,47.3661689758301,0.382279187440872,1.85842192173004,0.275632828474045,0.177299305796623,43,14555,RS
Pinto Bandeira,4314548,3036,105071980.38292,0.598314225673676,13.7734327316284,2.18673515319824,148.681381225586,3.54312682151794,81.3869094848633,1.61514055728912,9.35436534881592,-0.761827111244202,1.40848195552826,43,14548,RS
Pinheiro Machado,4314506,12195,2249555173.21755,0.0868529751896858,4.70286893844605,4.89124631881714,90.2272338867188,15.9293212890625,27.5872077941895,0.624370574951172,0.150254711508751,1.23024940490723,0.509475231170654,43,14506,RS
Pinheirinho do Vale,4314498,4899,105611839.815006,0.413499027490616,9.37310981750488,1.9943323135376,223.196243286133,3.72187113761902,231.174240112305,0.752333641052246,2.03760457038879,0.00866294279694557,0.212547674775124,43,14498,RS
Pinhal Grande,4314472,4329,477126464.409661,0.118760824203491,6.70769023895264,6.71111822128296,140.746032714844,8.85628032684326,92.769775390625,0.495253264904022,4.30201530456543,0.728269100189209,-0.0496464222669601,43,14472,RS
Pinhal da Serra,4314464,1918,437350158.855953,0.11391232162714,7.94007730484009,4.50322437286377,215.864120483398,9.0669527053833,72.6080780029297,1.07475638389587,2.26238822937012,-0.235200136899948,0.867879629135132,43,14464,RS
Pinhal,4314456,2580,68208321.4671218,0.608297944068909,8.78902053833008,0.312727153301239,262.867736816406,3.40179228782654,236.006256103516,1.4075722694397,0.706828057765961,0.0376425832509995,0.124150052666664,43,14456,RS
Picada Café,4314423,5738,85145367.2760647,1.30625975131989,14.2197008132935,0.992621839046478,105.354431152344,2.52580761909485,39.7024002075195,5.07467031478882,13.8414812088013,-1.51896786689758,1.70161807537079,43,14423,RS
Pelotas,4314407,343132,1734397883.13819,1.64032399654388,3.22454142570496,1.68156576156616,38.9977111816406,10.5699987411499,42.0455780029297,1.32616877555847,2.51322245597839,0.847399294376373,-0.138447865843773,43,14407,RS
Pejuçara,4314308,3857,414238675.323462,0.208606749773026,3.42293262481689,2.60924649238586,181.388259887695,8.13689231872559,176.736282348633,1.62261521816254,4.3429856300354,1.8197717666626,-0.92359584569931,43,14308,RS
Pedro Osório,4314209,7706,608812134.522065,0.175990551710129,2.58612537384033,1.54481768608093,54.6804084777832,13.7513046264648,26.0722618103027,0.160096377134323,3.90371489524841,1.99312555789948,0.199958696961403,43,14209,RS
Pedras Altas,4314175,1954,1377371395.98239,0.0625250488519669,2.81448459625244,3.89208221435547,109.149513244629,17.0923080444336,16.0225524902344,0.257753521203995,0.800048768520355,1.28601539134979,0.262192487716675,43,14175,RS
Paverama,4314159,8515,171863154.236726,0.432615250349045,6.48734331130981,2.56293129920959,105.922760009766,4.38406181335449,48.2093772888184,3.87927627563477,7.78476428985596,-1.03568243980408,1.14600825309753,43,14159,RS
Paulo Bento,4314134,2299,148363794.712318,0.246171712875366,6.11983966827393,2.061678647995,315.694458007813,4.53075456619263,162.354705810547,2.78402161598206,2.17898201942444,0.22599495947361,-0.108822330832481,43,14134,RS
Passo Fundo,4314100,204722,783420241.378082,1.91052222251892,3.73862218856812,1.88836717605591,265.522674560547,6.23992395401001,146.318023681641,2.38445973396301,4.9328498840332,0.713525056838989,-0.452579647302628,43,14100,RS
Passo do Sobrado,4314076,6574,265107994.066807,0.309912919998169,2.42378258705139,2.81183505058289,121.969398498535,6.09788179397583,17.2247714996338,0.551661491394043,3.31041216850281,0.822513461112976,-0.0902565345168114,43,14076,RS
Passa Sete,4314068,5747,304998387.43982,0.109025947749615,11.4098262786865,3.65211272239685,134.615509033203,12.8096075057983,58.4390716552734,1.04316413402557,13.8930034637451,-0.390155673027039,0.820324957370758,43,14068,RS
Parobé,4314050,58858,108645377.683544,5.11884260177612,4.32688617706299,0.761459231376648,77.5205841064453,2.43745350837708,34.9186096191406,0.838895976543427,1.09125483036041,0.144112110137939,0.128218069672585,43,14050,RS
Pareci Novo,4314035,3862,57406402.4686018,0.830845057964325,4.38666725158691,1.36654889583588,91.3196105957031,2.80111360549927,30.6853046417236,2.52396011352539,6.34039688110352,-0.292864888906479,0.401856809854507,43,14035,RS
Paraíso do Sul,4314027,7623,337841707.460449,0.200838446617126,7.02051639556885,1.34125673770905,99.4716796875,8.26065254211426,66.2300033569336,2.11184120178223,2.99605679512024,0.061463475227356,0.271074265241623,43,14027,RS
Paraí,4314001,7727,121445796.79823,1.56326305866241,9.32822227478027,1.83984971046448,208.883453369141,2.60678672790527,80.7139511108399,2.00202655792236,6.12553262710571,-0.302523732185364,0.451844424009323,43,14001,RS
Pantano Grande,4313953,9083,841227385.896904,0.385849624872208,3.08390784263611,4.13684129714966,98.5781478881836,11.69553565979,52.8963584899902,0.651064932346344,1.98329722881317,0.762856185436249,0.112156063318253,43,13953,RS
Panambi,4313904,44128,490853328.963816,0.768233358860016,4.15657043457031,2.83722448348999,194.623245239258,6.68552780151367,189.157653808594,3.19088101387024,3.72139167785645,0.684404253959656,-0.447722941637039,43,13904,RS
Palmitinho,4313805,7056,144045194.420256,0.46438804268837,10.295599937439,1.6624391078949,227.394943237305,4.63965368270874,229.520965576172,1.74617421627045,3.80517172813416,-0.160742402076721,0.288393944501877,43,13805,RS
Palmeira das Missões,4313706,33131,1419430268.29767,0.455743104219437,3.63979768753052,3.4222903251648,226.610504150391,10.594464302063,218.731338500977,2.48436045646668,4.79971599578857,1.3894704580307,-0.922573208808899,43,13706,RS
Palmares do Sul,4313656,11330,949218404.647009,0.248030066490173,0.611645102500916,4.04121923446655,11.9653034210205,10.8093461990356,11.1875610351563,2.04622077941895,1.58430182933807,0.816386044025421,0.0945271104574203,43,13656,RS
Paim Filho,4313607,3778,182179028.849675,0.337577879428864,10.0376873016357,1.88616180419922,267.738708496094,4.86665630340576,113.098159790039,1.47823119163513,1.72955405712128,-0.0289098490029573,0.186485588550568,43,13607,RS
Osório,4313508,46414,663552998.755527,1.74952280521393,2.00125312805176,1.39709615707397,14.8948192596436,6.21337652206421,14.6511001586914,1.30269765853882,2.03067564964294,0.434402495622635,0.529742062091827,43,13508,RS
Novo Barreiro,4313490,4175,123583041.958801,0.231137648224831,5.06720018386841,2.73705697059631,250.913681030273,4.20231246948242,217.526107788086,8.51864910125732,1.25650179386139,0.514001727104187,-0.290072053670883,43,13490,RS
Novo Xingu,4313466,1712,80590495.5149059,0.513822913169861,6.50945806503296,1.65990436077118,264.973815917969,4.40011930465698,219.571853637695,5.37103223800659,0.919548392295837,0.319227010011673,-0.186927601695061,43,13466,RS
Novo Tiradentes,4313441,2200,75396154.2852317,0.340405136346817,6.77952814102173,0.506053686141968,268.016906738281,3.04842472076416,230.378677368164,3.1037769317627,0.656731188297272,-0.000938468321692199,0.162297993898392,43,13441,RS
Novo Machado,4313425,3256,218669217.694937,0.116808004677296,4.74075508117676,4.7408127784729,135.837066650391,4.8944411277771,136.608627319336,2.10363960266113,2.30863118171692,1.14714848995209,-0.517661571502686,43,13425,RS
Novo Hamburgo,4313409,247032,223821114.26934,8.56050300598145,5.09798097610474,0.444094896316528,77.2034454345703,2.44506192207336,15.935564994812,1.78705608844757,1.8246818780899,0.142157837748528,0.352064281702042,43,13409,RS
Novo Cabrais,4313391,4222,192289329.446204,0.151156932115555,3.73794460296631,1.62572860717773,97.0399780273438,6.97472286224365,56.1496696472168,1.00579226016998,3.63766050338745,0.924296617507935,-0.0577220730483532,43,13391,RS
Nova Santa Rita,4313375,29905,217870276.62608,2.30120825767517,1.34949171543121,2.36820983886719,63.6286201477051,2.5624794960022,8.57307720184326,2.24280500411987,1.98075795173645,0.0932502746582031,0.091452956199646,43,13375,RS
Nova Roma do Sul,4313359,3717,149053104.446621,0.436930388212204,13.7892351150513,1.60401678085327,157.959823608398,4.41436052322388,71.6722412109375,1.73506641387939,12.2266311645508,-0.663162171840668,1.03046643733978,43,13359,RS
Nova Ramada,4313334,2218,254754563.421876,0.105063788592815,3.77970814704895,2.03103995323181,191.686279296875,6.1309962272644,192.288269042969,3.05327200889587,3.74193954467773,1.30611205101013,-0.852050423622131,43,13334,RS
Nova Prata,4313300,27648,258747830.358116,1.70719361305237,6.7911868095398,1.0992819070816,186.399398803711,4.17098712921143,69.9237670898438,5.51674222946167,2.57578206062317,-0.468970894813538,0.597718715667725,43,13300,RS
Nova Petrópolis,4313201,21536,291300176.045874,1.03756403923035,14.1919355392456,1.31517803668976,110.501663208008,3.99779009819031,49.966552734375,4.2569785118103,14.7612180709839,-1.69691812992096,2.10221362113953,43,13201,RS
Nova Palma,4313102,6515,313505658.214395,0.235881835222244,10.513445854187,2.11047267913818,124.813354492188,5.75963830947876,75.2245788574219,0.510489523410797,4.55568218231201,0.0374574549496174,0.295487612485886,43,13102,RS
Nova Pádua,4313086,2558,103237781.303265,0.534156739711762,14.3144197463989,2.70728182792664,150.687240600586,4.34785032272339,67.8632736206055,3.52254009246826,8.38930892944336,-1.17871272563934,1.49443209171295,43,13086,RS
Nova Hartz,4313060,21875,62558379.1170911,2.65572857856751,7.56543874740601,1.32009565830231,84.410774230957,1.50284504890442,36.4773292541504,2.23045349121094,1.66241002082825,-0.575034439563751,0.747776985168457,43,13060,RS
Nova Esperança do Sul,4313037,5410,190999771.466901,0.392070472240448,5.40283346176148,1.56341302394867,35.2882804870606,5.38392114639282,59.3490257263184,0.309967488050461,0.562223970890045,0.336341291666031,0.219666704535484,43,13037,RS
Nova Candelária,4313011,2688,97832642.967556,0.701401293277741,6.30745935440064,2.66791415214539,176.63362121582,4.41949415206909,168.715148925781,1.5812132358551,1.05290114879608,0.411325633525848,-0.1871327906847,43,13011,RS
Nova Bréscia,4313003,3337,102817663.875102,0.30839616060257,11.8204479217529,0.630879163742065,154.150894165039,3.86471486091614,72.1463928222656,1.43337023258209,12.5467138290405,-1.09692919254303,2.25655794143677,43,13003,RS
Nova Boa Vista,4312955,1753,94237380.4341435,0.357077389955521,5.61085271835327,1.17351269721985,257.329559326172,3.48901915550232,203.098602294922,3.16497564315796,5.98704528808594,0.591656804084778,-0.452454924583435,43,12955,RS
Nova Bassano,4312906,10005,211613045.263138,0.741959571838379,7.53751087188721,1.63173961639404,194.724014282227,4.05600309371948,81.1997451782227,3.40789341926575,3.37189531326294,-0.366453230381012,0.487157881259918,43,12906,RS
Nova Araçá,4312807,4826,74704105.2475489,0.928009390830994,8.68108463287354,1.23908269405365,202.364303588867,3.22696113586426,77.856086730957,1.66736435890198,3.13979530334473,-0.14618419110775,0.289560407400131,43,12807,RS
Nova Alvorada,4312757,3663,149361899.39425,0.543584644794464,10.2767601013184,1.52797675132751,210.932601928711,5.37892055511475,117.917427062988,0.701169312000275,4.02353572845459,-0.0267801117151976,0.250707745552063,43,12757,RS
Nonoai,4312708,11633,469751702.850095,0.361198008060455,7.11578226089478,3.35095453262329,286.035552978516,6.44419956207275,195.829742431641,2.67542839050293,2.94485473632813,-0.250402539968491,0.423628121614456,43,12708,RS
Nicolau Vergueiro,4312674,1674,155819780.413045,0.130111634731293,3.33904838562012,5.26895570755005,241.155090332031,11.0299129486084,139.526733398438,1.83602619171143,3.37849617004395,0.960991024971008,-0.463925957679749,43,12674,RS
Não-Me-Toque,4312658,17758,361670703.561067,0.574973940849304,3.60458517074585,1.3293319940567,239.978775024414,5.36289930343628,152.485549926758,3.30210256576538,3.41331768035889,1.4735244512558,-0.953871726989746,43,12658,RS
Muliterno,4312625,1897,111131960.469943,0.248975664377213,5.80326890945435,2.66806626319885,227.843444824219,4.14221000671387,79.8885726928711,4.77760410308838,2.01005053520203,0.114000767469406,0.00458714459091425,43,12625,RS
Muitos Capões,4312617,3173,1197930618.54115,0.104400634765625,3.85066032409668,2.70073199272156,179.852096557617,13.4361534118652,29.4535446166992,0.469211667776108,1.23097491264343,0.763765573501587,-0.0162296239286661,43,12617,RS
Muçum,4312609,4961,110892511.081748,0.641188740730286,13.0128488540649,1.77968811988831,152.855087280273,5.82259798049927,90.1265335083008,2.65344786643982,13.3671588897705,-0.802257835865021,1.09072816371918,43,12609,RS
Mostardas,4312500,12847,1982991583.90648,0.125816196203232,0.653861224651337,3.95643186569214,5.39566946029663,25.6245288848877,6.69505214691162,1.7132214307785,1.6754641532898,1.24823260307312,0.298927277326584,43,12500,RS
Morro Reuter,4312476,6513,87640597.3150879,0.739450395107269,13.972861289978,1.1978360414505,99.1319580078125,3.08260250091553,34.4453239440918,6.69020700454712,8.45911121368408,-2.43424987792969,2.97254300117493,43,12476,RS
Morro Redondo,4312450,6589,244645147.856152,0.294842749834061,4.81258058547974,1.14220237731934,49.0090255737305,18.0398731231689,38.0478744506836,0.910194993019104,0.476495504379273,0.401732385158539,-0.0177598167210817,43,12450,RS
Morrinhos do Sul,4312443,2919,165441430.664456,0.189848184585571,10.3889493942261,3.20314598083496,18.0571613311768,5.62139987945557,18.3265151977539,0.745546877384186,3.65335988998413,-0.170466959476471,0.554213523864746,43,12443,RS
Mormaço,4312427,3113,146108673.521544,0.184196650981903,4.07662630081177,1.38366425037384,219.372314453125,5.16133737564087,123.372406005859,1.84530019760132,4.85732746124268,0.853928923606873,-0.615987002849579,43,12427,RS
Montenegro,4312401,65721,424014018.249507,1.42028212547302,4.11117029190064,1.38108050823212,82.8616333007813,4.2388129234314,22.7632522583008,2.85683417320251,4.29653882980347,-0.658502101898193,0.813234806060791,43,12401,RS
Monte Belo do Sul,4312385,2530,69598555.1991346,0.593166828155518,12.111912727356,1.81036591529846,147.585266113281,8.48274040222168,86.6745223999024,1.01493442058563,10.1887788772583,-0.631534099578857,1.66380178928375,43,12385,RS
Monte Alegre dos Campos,4312377,3232,549740160.72318,0.110038191080093,9.28692436218262,3.77568435668945,125.530082702637,21.5757083892822,31.5137462615967,1.73966872692108,1.60738956928253,-0.652749300003052,1.60918200016022,43,12377,RS
Montauri,4312351,1441,82079591.5094303,0.186459228396416,10.6852178573608,1.73945796489716,209.942398071289,3.95131158828735,107.255584716797,1.52740240097046,1.6442996263504,-0.0792975649237633,0.217263430356979,43,12351,RS
Miraguaí,4312302,4911,130385149.708232,0.168701022863388,6.80698966979981,4.76767301559448,212.356643676758,6.110764503479,207.520431518555,2.01291227340698,1.02662086486816,0.12322025001049,0.0382921993732452,43,12302,RS
Minas do Leão,4312252,8103,424339262.025355,0.306124895811081,2.21917033195496,2.63545346260071,88.7093658447266,6.98669290542603,46.1392669677734,0.702189207077026,2.16788983345032,0.740231931209564,0.0804065689444542,43,12252,RS
Maximiliano de Almeida,4312203,4314,208439537.732392,0.351589858531952,10.1575803756714,1.89448392391205,278.580749511719,4.25779914855957,109.894065856934,1.00914061069489,1.79340612888336,0.0288387760519981,0.187491923570633,43,12203,RS
Mato Queimado,4312179,1629,114639944.94701,0.253605991601944,2.83154082298279,3.90993118286133,110.362243652344,6.01420402526856,99.4949188232422,1.31834304332733,1.00531029701233,0.405978262424469,-0.131433054804802,43,12179,RS
Mato Leitão,4312153,4573,45903120.5027019,0.4919174015522,3.82053136825562,0.641037523746491,132.514144897461,2.31178092956543,39.1415481567383,2.81424593925476,1.00158798694611,-0.0644486248493195,0.216078743338585,43,12153,RS
Mato Castelhano,4312138,2542,238364800.168134,0.222601622343063,3.7850399017334,2.6343297958374,255.821914672852,5.69881343841553,121.485389709473,2.08936500549316,4.22450542449951,0.621161460876465,-0.390948325395584,43,12138,RS
Mata,4312104,4797,311882631.891333,0.130958795547485,5.67004632949829,6.18756723403931,60.9868011474609,6.65483808517456,56.5243911743164,0.802799820899963,0.0934026166796684,0.579599976539612,0.518187522888184,43,12104,RS
Marques de Souza,4312054,3995,125176566.725007,0.345796257257462,12.5254793167114,1.35051703453064,153.8056640625,5.30419301986694,60.677791595459,0.837082207202911,4.18542957305908,-0.470678061246872,1.11118936538696,43,12054,RS
Mariano Moro,4312005,2009,98977134.4435945,0.233987718820572,10.4556264877319,1.20252275466919,323.189910888672,4.39147090911865,128.803482055664,1.60429060459137,2.32308554649353,0.0425581336021423,0.303817838430405,43,12005,RS
Mariana Pimentel,4311981,3888,337793004.345792,0.123791597783566,5.47625541687012,1.88543426990509,34.2580833435059,6.64379930496216,22.3463973999023,0.92249459028244,2.24212431907654,0.0595554560422897,0.122227177023888,43,11981,RS
Marcelino Ramos,4311908,4319,229759457.339242,0.245417147874832,10.8820152282715,0.965153992176056,297.72216796875,6.9637885093689,114.365180969238,1.83557629585266,3.42218613624573,-0.0679860562086105,0.341457724571228,43,11908,RS
Marau,4311809,44858,649300580.039599,0.634948909282684,4.35802364349365,5.60931301116943,240.576934814453,8.15889739990234,126.491752624512,2.75771999359131,6.32058668136597,0.590563654899597,-0.395128071308136,43,11809,RS
Maratá,4311791,2702,81178902.3403356,0.446827709674835,7.0327730178833,1.89790499210358,101.298210144043,3.6566321849823,40.5925140380859,8.93405914306641,16.6358413696289,-2.07942605018616,2.20369863510132,43,11791,RS
Maquiné,4311775,6681,621693851.661219,0.226063311100006,12.3040180206299,2.8040030002594,27.7234973907471,9.7143030166626,22.9841194152832,3.44224119186401,8.49395847320557,-1.11296188831329,2.28943586349487,43,11775,RS
Manoel Viana,4311759,7307,1390696410.93904,0.0905261933803558,2.15675163269043,5.19216299057007,8.14076995849609,21.3315830230713,14.2131357192993,0.243444174528122,2.39406728744507,1.169921875,0.00283632078208029,43,11759,RS
Mampituba,4311734,2973,157919787.461411,0.173914894461632,14.409496307373,2.58316493034363,26.2250690460205,9.19423675537109,26.6513271331787,1.44650936126709,5.71134757995606,-0.9393110871315,1.32716858386993,43,11734,RS
Maçambará,4311718,4562,1682814097.15996,0.0799653232097626,1.61184751987457,3.42414021492004,23.5827808380127,21.3094997406006,8.39656829833984,0.854606032371521,1.14088416099548,0.733652174472809,0.0621653757989407,43,11718,RS
Machadinho,4311700,5427,335030549.028847,0.258932590484619,7.06065320968628,1.43542766571045,269.061767578125,5.7240777015686,97.8521194458008,1.1176450252533,2.95725512504578,0.293513387441635,0.0351421274244785,43,11700,RS
Linha Nova,4311643,1719,63733466.1742228,0.543316960334778,13.1562166213989,1.25130927562714,105.981666564941,2.894211769104,39.484733581543,3.38672542572022,8.05342197418213,-1.84632968902588,3.49332427978516,43,11643,RS
Lindolfo Collor,4311627,6125,32990838.9076775,1.21091771125793,5.66074085235596,0.699803471565247,92.257926940918,2.00964283943176,25.917896270752,7.00393342971802,4.2509036064148,-1.04838049411774,1.21779596805573,43,11627,RS
Liberato Salzano,4311601,5152,245627280.888321,0.192613795399666,9.02139091491699,2.16819834709167,276.239288330078,6.0904483795166,220.267333984375,5.70493841171265,1.69607710838318,-0.329538106918335,0.470042407512665,43,11601,RS
Lavras do Sul,4311502,7444,2600599113.61621,0.0617949143052101,3.15966820716858,6.60393190383911,59.2590141296387,18.7264518737793,37.8574485778809,-0.0829151049256325,0.99664294719696,2.41336441040039,0.696008920669556,43,11502,RS
Lajeado do Bugre,4311429,2566,67933353.2127927,0.290030539035797,5.41823291778565,0.823417365550995,255.590637207031,3.852205991745,234.830703735352,2.36059188842773,0.575818002223969,0.437471985816956,-0.123968333005905,43,11429,RS
Lajeado,4311403,85033,90087129.1155578,12.0017890930176,4.25725269317627,0.761937856674194,131.943878173828,1.09539020061493,54.3453750610352,2.57900714874268,3.08433938026428,0.105321139097214,0.203889966011047,43,11403,RS
Lagoa Vermelha,4311304,27778,1263502462.92605,0.290284961462021,4.26416397094727,3.38851308822632,211.888412475586,11.0077362060547,60.8609733581543,1.12504482269287,1.44478738307953,0.323996156454086,-0.033027533441782,43,11304,RS
Lagoa dos Três Cantos,4311270,1607,138635241.570649,0.230732023715973,3.57336115837097,2.1672055721283,227.696990966797,3.73540568351746,140.725540161133,4.42183303833008,3.54220533370972,1.92870259284973,-1.40058243274689,43,11270,RS
Lagoão,4311254,6461,386955731.506382,0.0941525250673294,7.34687566757202,2.78680372238159,158.349380493164,7.34046077728272,70.4700241088867,0.986109852790833,6.19422388076782,-0.409370899200439,0.718847155570984,43,11254,RS
Lagoa Bonita do Sul,4311239,2921,108530456.404909,0.118273496627808,9.90180397033691,2.77512383460999,122.313835144043,4.59358835220337,68.0117797851563,1.21633064746857,8.85117816925049,-0.45392045378685,0.683869600296021,43,11239,RS
Júlio de Castilhos,4311205,19224,1929381506.06905,0.195915445685387,3.27494144439697,5.0849232673645,138.589996337891,13.3123226165771,89.9440536499023,0.405975490808487,6.39727354049683,1.9991021156311,-0.159423053264618,43,11205,RS
Jóia,4311155,8566,1235883527.47813,0.0974746569991112,2.95975589752197,5.43575620651245,117.485488891602,17.1933307647705,119.606506347656,0.781693875789642,3.92714881896973,1.35541534423828,-0.407974094152451,43,11155,RS
Jari,4311130,3486,856456375.255619,0.0840901732444763,4.04014921188355,3.46213102340698,85.6990203857422,30.6669216156006,88.1026153564453,0.22617706656456,3.50645279884338,2.76801252365112,0.243477880954742,43,11130,RS
Jaquirana,4311122,3662,907935826.799548,0.0943887382745743,8.08624839782715,1.94679594039917,74.4098281860352,11.6439647674561,68.2689895629883,0.958175480365753,1.31093335151672,-0.378290295600891,1.7554646730423,43,11122,RS
Jaguari,4311106,10765,673401273.795755,0.198759317398071,5.25350713729858,5.55586242675781,51.2150421142578,9.85985374450684,60.7049140930176,0.589073240756989,0.356882035732269,0.435295045375824,0.305198311805725,43,11106,RS
Jaguarão,4311007,26500,2054377217.78694,0.185378551483154,1.53578424453735,4.48930931091309,42.4414901733398,19.2667751312256,14.7630434036255,0.282658487558365,5.18031644821167,2.79214906692505,0.123478591442108,43,11007,RS
Jacutinga,4310900,3546,179296352.337924,0.241832599043846,4.82926845550537,4.13598108291626,305.879943847656,7.15766525268555,171.813781738281,3.11206483840942,4.13713312149048,1.16509759426117,-0.794467628002167,43,10900,RS
Jacuizinho,4310876,2706,338532792.571864,0.097159631550312,4.34085702896118,1.30557179450989,173.389373779297,9.5019474029541,101.377265930176,0.734824478626251,4.37267780303955,0.652666330337524,0.0199454072862864,43,10876,RS
Jaboticaba,4310850,3773,128052787.992127,0.37356024980545,6.51080846786499,0.453402459621429,255.833297729492,4.27672815322876,240.778030395508,1.26774120330811,0.955192089080811,0.211990475654602,-0.00603257911279798,43,10850,RS
Ivoti,4310801,24690,63150717.4270836,2.41817355155945,7.04523611068726,0.563527226448059,92.6796188354492,1.76729214191437,25.8206024169922,6.11434602737427,2.98416376113892,-0.579107165336609,0.781956434249878,43,10801,RS
Ivorá,4310751,1881,122929510.074873,0.417874097824097,10.1930046081543,1.96729528903961,116.957191467285,4.12618112564087,61.5966262817383,0.618760466575623,4.80596780776978,-0.0985584557056427,0.361995697021484,43,10751,RS
Itatiba do Sul,4310702,3231,212242081.262431,0.137210309505463,13.7786779403687,2.29605579376221,308.212707519531,5.13066291809082,158.933868408203,1.01685917377472,2.82707285881043,-0.161605164408684,0.332530468702316,43,10702,RS
Itati,4310652,2397,206909971.666032,0.183263346552849,18.4846954345703,2.95178699493408,28.3105430603027,13.5175323486328,27.9436092376709,2.27089667320251,6.60082101821899,-1.54359304904938,2.05201935768127,43,10652,RS
Itaqui,4310603,37489,3404041852.96151,0.207217693328857,1.03631401062012,4.68221092224121,28.4783763885498,17.2449073791504,13.7291440963745,1.22502541542053,1.40157318115234,1.09834253787994,-0.105725973844528,43,10603,RS
Itapuca,4310579,2065,184249259.692683,0.177921921014786,8.52069854736328,1.59988152980804,205.233200073242,9.63695335388184,113.578514099121,1.12851858139038,6.11660480499268,-0.174126088619232,0.388764411211014,43,10579,RS
Itacurubi,4310553,3460,1120873813.99733,0.0679850280284882,2.003178358078,5.19323205947876,28.4471912384033,13.3738632202148,28.9784755706787,0.0047975960187614,0.852841734886169,0.973131895065308,0.400817722082138,43,10553,RS
Itaara,4310538,5537,172988847.294795,0.400168478488922,7.34112453460693,1.46933197975159,113.557632446289,4.50225257873535,53.3006896972656,0.984277427196503,2.37141251564026,-0.0654300004243851,0.491633057594299,43,10538,RS
Iraí,4310504,7141,180962395.422434,0.514895737171173,7.87641859054565,1.04634284973145,254.11181640625,6.19060611724854,231.480758666992,1.74465036392212,1.7663825750351,-0.011456361040473,0.179095819592476,43,10504,RS
Ipiranga do Sul,4310462,1880,157881975.901903,0.239602401852608,4.04633188247681,2.84194111824036,299.68408203125,4.63527822494507,153.474426269531,2.61950826644897,5.44623851776123,1.28444278240204,-0.921930253505707,43,10462,RS
Ipê,4310439,6689,599247108.545466,0.187419354915619,7.18436431884766,2.9306902885437,164.952270507813,11.7072868347168,42.4524841308594,1.43547987937927,2.11120319366455,-0.285321027040482,0.637706220149994,43,10439,RS
